SETTLEMENT_DATE,SETTLEMENT_PERIOD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW
23-Sep-21,35,28437,1568,6527,1530,13080,0,8,0,992,932,-187,-46,0,59
23-Sep-21,36,29026,1457,6527,939,13080,0,9,0,992,930,-69,-3,0,0
23-Sep-21,37,29364,1379,6527,376,13080,0,7,0,992,856,-140,0,0,0
23-Sep-21,38,29810,1301,6527,55,13080,0,6,0,992,852,-43,0,0,-1
23-Sep-21,39,30274,1328,6527,5,13080,0,7,0,992,928,-18,0,0,-2
23-Sep-21,40,30555,1354,6527,1,13080,0,7,0,992,931,-18,0,0,-3
23-Sep-21,41,30031,1419,6527,0,13080,0,8,0,992,889,-32,-14,0,-3
23-Sep-21,42,29067,1484,6527,0,13080,0,9,0,992,882,-153,-110,0,-3
23-Sep-21,43,27696,1536,6527,0,13080,0,12,0,992,361,-187,-27,0,-3
23-Sep-21,44,26106,1587,6527,0,13080,0,8,0,976,335,-99,-57,0,-3
23-Sep-21,45,24658,1625,6527,0,13080,0,3,0,409,490,12,37,0,-3
23-Sep-21,46,23029,1663,6527,0,13080,0,8,0,379,496,-83,-12,0,-3
23-Sep-21,47,21436,1711,6527,0,13080,0,77,0,729,637,-111,-5,0,-3
23-Sep-21,48,20011,1758,6527,0,13080,0,79,0,751,642,-112,0,0,-3
24-Sep-21,1,19074,1767,6527,0,13080,0,81,0,689,571,-26,0,0,-3
24-Sep-21,2,18589,1775,6527,0,13080,0,87,0,685,568,12,0,0,-3
24-Sep-21,3,18088,1835,6527,0,13080,0,291,0,685,688,16,0,0,-3
24-Sep-21,4,17965,1895,6527,0,13080,0,371,0,685,693,27,0,0,-3
24-Sep-21,5,17721,1947,6527,0,13080,0,491,0,685,693,31,0,0,-3
24-Sep-21,6,17309,1998,6527,0,13080,0,861,0,685,693,61,0,0,-3
24-Sep-21,7,17121,2060,6527,0,13080,0,937,0,684,693,-81,-35,0,-3
24-Sep-21,8,16976,2122,6527,0,13080,0,939,0,684,693,-154,0,0,-2
24-Sep-21,9,16967,2162,6527,0,13080,0,940,0,684,697,-117,0,0,-1
24-Sep-21,10,16938,2201,6527,0,13080,0,839,0,684,692,-98,0,0,-1
24-Sep-21,11,17515,2243,6527,0,13080,0,887,0,684,643,26,65,0,-1
24-Sep-21,12,18396,2285,6527,0,13080,0,589,0,684,634,126,34,0,-1
24-Sep-21,13,20411,2287,6527,0,13080,0,147,0,681,765,36,0,0,-1
24-Sep-21,14,22391,2289,6527,0,13080,0,84,0,684,769,15,0,0,-1
24-Sep-21,15,24573,2332,6527,83,13080,0,20,0,777,667,-83,0,0,-1
24-Sep-21,16,26058,2375,6527,499,13080,0,8,0,786,664,-165,0,0,2
24-Sep-21,17,26684,2461,6527,1120,13080,0,13,0,890,797,-150,0,0,36
24-Sep-21,18,26592,2547,6527,1770,13080,0,11,0,896,802,-136,0,0,-7
24-Sep-21,19,26539,2667,6527,2360,13080,0,8,0,851,660,-176,0,0,-8
24-Sep-21,20,26105,2787,6527,2730,13080,0,8,0,838,655,-272,0,0,-7
24-Sep-21,21,25614,2881,6527,3160,13080,0,9,0,494,570,-355,0,0,42
24-Sep-21,22,25235,2974,6527,3380,13080,0,8,0,453,567,-348,0,15,55
24-Sep-21,23,24828,3012,6527,4390,13080,0,8,0,-137,813,-227,55,763,1
24-Sep-21,24,24303,3050,6527,5160,13080,0,8,0,-163,824,-150,11,806,-1
24-Sep-21,25,24253,3085,6527,5150,13080,0,8,0,355,760,-152,0,837,47
24-Sep-21,26,23884,3120,6527,5230,13080,0,8,0,387,758,-202,0,838,29
24-Sep-21,27,23641,3124,6527,5290,13080,0,8,0,259,852,-100,0,852,37
24-Sep-21,28,23480,3127,6527,5150,13080,0,53,0,253,856,-153,0,853,55
24-Sep-21,29,23481,3076,6527,5070,13080,0,11,0,336,856,-148,0,853,4
24-Sep-21,30,23575,3025,6527,4840,13080,0,9,0,353,856,-218,0,853,0
24-Sep-21,31,23706,2937,6527,4350,13080,0,10,0,747,856,-232,0,853,0
24-Sep-21,32,24480,2848,6527,3680,13080,0,8,0,779,856,-180,0,853,-1
24-Sep-21,33,25691,2700,6527,2970,13080,0,8,0,955,973,-284,0,970,-1
24-Sep-21,34,26784,2551,6527,2210,13080,0,8,0,952,978,-225,0,963,-1
24-Sep-21,35,27565,2363,6527,1400,13080,0,11,0,399,955,-329,-64,295,-1
24-Sep-21,36,28039,2174,6527,748,13080,0,7,0,367,953,-309,-215,261,-1
24-Sep-21,37,28674,2010,6527,263,13080,0,7,0,571,980,-304,-254,695,-1
24-Sep-21,38,29171,1846,6527,27,13080,0,7,0,595,982,-348,-160,714,-1
24-Sep-21,39,29654,1735,6527,3,13080,0,4,0,967,1029,-388,-25,1008,-1
24-Sep-21,40,29555,1624,6527,2,13080,0,6,0,992,1030,-355,-32,1019,-1
24-Sep-21,41,28706,1500,6527,0,13080,0,7,0,992,1031,-445,-46,1019,-1
24-Sep-21,42,27577,1375,6527,0,13080,0,7,0,976,1030,-454,-190,1019,-1
24-Sep-21,43,26582,1262,6527,0,13080,0,9,0,383,898,-454,-158,989,-1
24-Sep-21,44,25397,1149,6527,0,13080,0,9,0,344,894,-454,-166,988,-1
24-Sep-21,45,23899,1072,6527,0,13080,0,12,0,378,974,-425,-38,975,-1
24-Sep-21,46,22582,994,6527,0,13080,0,12,0,392,976,-358,0,974,-1
24-Sep-21,47,21407,923,6527,0,13080,0,81,0,820,906,-254,0,904,-1
24-Sep-21,48,20420,852,6527,0,13080,0,84,0,848,903,-221,0,901,-1
25-Sep-21,1,19607,812,6527,0,13080,0,262,0,797,777,-318,0,807,-1
25-Sep-21,2,19069,772,6527,0,13080,0,500,0,794,772,-310,0,803,-1
25-Sep-21,3,18585,730,6527,0,13080,0,676,0,799,796,-161,0,803,-1
25-Sep-21,4,18409,687,6527,0,13080,0,913,0,799,796,-132,0,803,-1
25-Sep-21,5,18155,638,6527,0,13080,0,916,0,799,802,-100,0,802,-1
25-Sep-21,6,17722,589,6527,0,13080,0,914,0,798,802,-194,0,802,-1
25-Sep-21,7,17645,551,6527,0,13080,0,909,0,763,807,-116,0,782,-1
25-Sep-21,8,17496,513,6527,0,13080,0,722,0,761,807,-150,0,781,-1
25-Sep-21,9,17420,501,6527,0,13080,0,617,0,797,805,-81,0,802,-1
25-Sep-21,10,17460,489,6527,0,13080,0,421,0,800,805,-48,0,803,-1
25-Sep-21,11,17819,482,6527,0,13080,0,86,0,836,898,61,0,897,-1
25-Sep-21,12,18207,474,6527,0,13080,0,82,0,838,901,119,0,900,-1
25-Sep-21,13,19080,484,6527,0,13080,0,79,0,845,904,220,56,900,-1
25-Sep-21,14,19849,493,6527,0,13080,0,109,0,848,904,97,11,900,-1
25-Sep-21,15,21228,480,6527,16,13080,0,43,0,938,879,-21,0,924,-1
25-Sep-21,16,22477,466,6527,143,13080,0,7,0,945,878,-29,24,925,-1
25-Sep-21,17,23736,488,6527,353,13080,0,6,0,989,1025,-146,0,996,-1
25-Sep-21,18,24356,509,6527,627,13080,0,7,0,992,1031,-223,0,999,-1
25-Sep-21,19,25214,534,6527,1040,13080,0,4,0,992,1031,-103,0,999,-1
25-Sep-21,20,25429,558,6527,1320,13080,0,3,0,992,1030,-123,0,999,-1
25-Sep-21,21,25518,613,6527,1580,13080,0,7,0,992,1030,-85,0,999,-1
25-Sep-21,22,25621,668,6527,1750,13080,0,1,0,992,1031,-176,0,999,-1
25-Sep-21,23,25279,722,6527,1900,13080,0,7,0,992,1031,-174,0,999,-1
25-Sep-21,24,25212,776,6527,2180,13080,0,6,0,992,1029,-140,0,999,-1
25-Sep-21,25,24971,838,6527,2360,13080,0,5,0,992,1031,-119,0,999,-1
25-Sep-21,26,24745,900,6527,2600,13080,0,7,0,992,1031,-153,0,999,-1
25-Sep-21,27,24663,940,6527,2680,13080,0,9,0,992,1030,-213,0,999,-1
25-Sep-21,28,24281,979,6527,2940,13080,0,5,0,992,1031,-228,0,999,-1
25-Sep-21,29,24235,1033,6527,2710,13080,0,8,0,992,1030,-159,0,999,-1
25-Sep-21,30,24262,1086,6527,2470,13080,0,8,0,992,1031,-173,0,999,-1
25-Sep-21,31,24160,1089,6527,2250,13080,0,8,0,992,1030,-136,0,999,-1
25-Sep-21,32,24285,1091,6527,1920,13080,0,8,0,992,1031,-98,0,999,-1
25-Sep-21,33,24810,1072,6527,1580,13080,0,9,0,992,1031,23,-35,786,-1
25-Sep-21,34,25498,1053,6527,1430,13080,0,9,0,992,1031,81,55,778,-1
25-Sep-21,35,26179,1019,6527,1070,13080,0,9,0,992,1031,-35,11,1010,-1
25-Sep-21,36,26493,984,6527,576,13080,0,9,0,992,1031,82,0,1019,-1
25-Sep-21,37,26908,971,6527,217,13080,0,8,0,992,1031,130,0,876,-1
25-Sep-21,38,27103,958,6527,21,13080,0,9,0,992,1030,197,16,871,-1
25-Sep-21,39,27428,983,6527,3,13080,0,8,0,992,1031,202,71,1014,-1
25-Sep-21,40,27427,1008,6527,2,13080,0,11,0,992,1031,202,64,1019,-1
25-Sep-21,41,26811,1027,6527,0,13080,0,18,0,992,1031,176,146,952,-1
25-Sep-21,42,25808,1046,6527,0,13080,0,15,0,986,1030,69,31,945,-1
25-Sep-21,43,24840,1075,6527,0,13080,0,12,0,773,731,167,62,414,-1
25-Sep-21,44,24058,1104,6527,0,13080,0,15,0,761,719,202,96,389,-1
25-Sep-21,45,23336,1130,6527,0,13080,0,14,0,826,790,242,191,531,-1
25-Sep-21,46,22139,1156,6527,0,13080,0,14,0,830,793,222,70,536,-1
25-Sep-21,47,21040,1174,6527,0,13080,0,12,0,802,807,145,0,793,-1
25-Sep-21,48,20077,1192,6527,0,13080,0,14,0,798,807,153,27,803,-1
26-Sep-21,1,19319,1183,6527,0,13080,0,14,0,754,760,49,0,756,-1
26-Sep-21,2,18629,1173,6527,0,13080,0,14,0,746,757,154,16,754,-1
26-Sep-21,3,17997,1206,6527,0,13080,0,14,0,577,572,307,145,548,-1
26-Sep-21,4,17800,1239,6527,0,13080,0,13,0,566,565,375,270,540,-1
26-Sep-21,5,17489,1264,6527,0,13080,0,158,0,585,548,375,172,540,-1
26-Sep-21,6,17218,1289,6527,0,13080,0,495,0,585,548,374,75,540,-1
26-Sep-21,7,16948,1321,6527,0,13080,0,636,0,552,547,367,83,541,-1
26-Sep-21,8,16795,1353,6527,0,13080,0,636,0,551,547,367,21,541,-1
26-Sep-21,9,16594,1404,6527,0,13080,0,640,0,607,521,367,25,540,-1
26-Sep-21,10,16415,1454,6527,0,13080,0,640,0,607,520,367,80,540,-1
26-Sep-21,11,16505,1496,6527,0,13080,0,637,0,475,398,367,166,657,-1
26-Sep-21,12,16729,1537,6527,0,13080,0,539,0,468,394,367,228,661,-1
26-Sep-21,13,17440,1586,6527,0,13080,0,159,0,534,406,367,317,686,-1
26-Sep-21,14,17815,1635,6527,0,13080,0,286,0,543,407,357,400,686,-1
26-Sep-21,15,18585,1646,6527,26,13080,0,23,0,701,751,308,401,727,-1
26-Sep-21,16,19609,1656,6527,176,13080,0,18,0,713,765,307,401,728,-1
26-Sep-21,17,20828,1744,6527,490,13080,0,18,0,747,761,249,402,753,-1
26-Sep-21,18,21758,1831,6527,1090,13080,0,14,0,750,760,303,481,754,-1
26-Sep-21,19,22557,1951,6527,1600,13080,0,12,0,794,806,307,504,801,-1
26-Sep-21,20,22900,2071,6527,2190,13080,0,8,0,798,807,308,504,803,-1
26-Sep-21,21,23030,2193,6527,2630,13080,0,7,0,797,808,307,460,803,-1
26-Sep-21,22,22894,2314,6527,3280,13080,0,6,0,797,808,285,319,803,-1
26-Sep-21,23,22439,2391,6527,4030,13080,0,8,0,798,806,248,305,802,-1
26-Sep-21,24,22081,2467,6527,4860,13080,0,8,0,798,806,252,318,802,-1
26-Sep-21,25,21805,2531,6527,5350,13080,0,8,0,798,806,252,278,803,-1
26-Sep-21,26,21550,2595,6527,5720,13080,0,8,0,799,806,232,140,803,-1
26-Sep-21,27,21103,2671,6527,5480,13080,0,8,0,844,855,97,46,850,-1
26-Sep-21,28,20639,2747,6527,5080,13080,0,8,0,843,854,-35,33,852,-1
26-Sep-21,29,20847,2770,6527,4370,13080,0,4,0,659,412,-172,0,794,-1
26-Sep-21,30,20985,2793,6527,4100,13080,0,10,0,652,392,-288,0,792,-1
26-Sep-21,31,21489,2810,6527,3740,13080,0,233,0,835,693,-311,0,850,-1
26-Sep-21,32,22120,2827,6527,3320,13080,0,179,0,849,706,-321,0,851,-1
26-Sep-21,33,23327,2782,6527,2660,13080,0,6,0,892,519,-359,-49,566,-1
26-Sep-21,34,24624,2736,6527,2250,13080,0,6,0,894,512,-249,-6,555,-1
26-Sep-21,35,25846,2684,6527,1450,13080,0,11,0,867,302,-344,0,441,-1
26-Sep-21,36,26581,2632,6527,724,13080,0,14,0,865,293,-318,0,437,-1
26-Sep-21,37,27090,2608,6527,283,13080,0,9,0,876,456,-429,0,546,-1
26-Sep-21,38,27385,2584,6527,22,13080,0,9,0,877,466,-453,0,552,-1
26-Sep-21,39,27921,2581,6527,3,13080,0,9,0,939,932,-454,-24,935,-1
26-Sep-21,40,27585,2577,6527,3,13080,0,12,0,937,954,-454,-85,951,-1
26-Sep-21,41,26569,2557,6527,0,13080,0,15,0,696,722,-413,-184,929,-1
26-Sep-21,42,25461,2536,6527,0,13080,0,17,0,683,713,-450,-290,928,-1
26-Sep-21,43,24197,2491,6527,0,13080,0,19,0,784,774,-378,-180,902,-1
26-Sep-21,44,22746,2445,6527,0,13080,0,48,0,785,775,-447,-187,898,-1
26-Sep-21,45,21731,2381,6527,0,13080,0,17,0,561,521,-453,-58,453,-1
26-Sep-21,46,20357,2317,6527,0,13080,0,19,0,550,510,-453,-91,434,-1
26-Sep-21,47,19016,2261,6527,0,13080,0,138,0,692,703,-389,-54,696,-1
26-Sep-21,48,17965,2205,6527,0,13080,0,381,0,701,711,-353,0,705,-1
27-Sep-21,1,17251,2239,6527,0,13080,0,610,0,686,542,-231,-11,689,-1
27-Sep-21,2,16843,2272,6527,0,13080,0,715,0,684,535,-260,-99,685,-1
27-Sep-21,3,16581,2269,6527,0,13080,0,553,0,661,382,-137,-14,243,-1
27-Sep-21,4,16577,2266,6527,0,13080,0,601,0,645,365,-78,0,224,-1
27-Sep-21,5,16364,2199,6527,0,13080,0,555,0,143,-196,-19,0,195,-1
27-Sep-21,6,15808,2132,6527,0,13080,0,734,0,101,-213,-33,0,194,-1
27-Sep-21,7,15447,2136,6527,0,13080,0,786,0,-172,-301,13,0,97,-1
27-Sep-21,8,15481,2139,6527,0,13080,0,920,0,-189,-305,-54,0,93,-1
27-Sep-21,9,15700,2124,6527,0,13080,0,915,0,-123,-276,-111,-13,-18,-1
27-Sep-21,10,15887,2108,6527,0,13080,0,914,0,-122,-270,-27,-107,-26,-1
27-Sep-21,11,16430,2151,6527,0,13080,0,832,0,-262,-2,81,-21,-522,-1
27-Sep-21,12,17348,2193,6527,0,13080,0,577,0,-270,0,234,38,-542,-1
27-Sep-21,13,19506,2234,6527,0,13080,0,13,0,-222,0,296,6,-141,-1
27-Sep-21,14,21857,2274,6527,0,13080,0,13,0,-204,0,154,59,-117,-1
27-Sep-21,15,24385,2403,6527,4,13080,0,11,0,312,0,34,-53,494,-1
27-Sep-21,16,25997,2532,6527,112,13080,0,10,0,357,1,76,-10,524,-1
27-Sep-21,17,26923,2562,6527,378,13080,0,10,0,677,0,-59,0,675,-1
27-Sep-21,18,26501,2592,6527,907,13080,0,14,0,694,0,-85,0,680,-1
27-Sep-21,19,26530,2680,6527,1670,13080,0,10,0,517,1,-20,0,823,-1
27-Sep-21,20,26049,2768,6527,2230,13080,0,8,0,500,0,-21,0,828,-1
27-Sep-21,21,25445,2839,6527,3240,13080,0,9,0,279,1,-113,0,640,-1
27-Sep-21,22,24792,2909,6527,4030,13080,0,8,0,255,0,-186,0,632,-1
27-Sep-21,23,24261,2993,6527,4670,13080,0,8,0,-57,0,-73,0,985,-1
27-Sep-21,24,23490,3077,6527,5160,13080,0,8,0,-70,0,-151,-11,999,-1
27-Sep-21,25,23506,3161,6527,5940,13080,0,8,0,185,0,-122,0,999,-1
27-Sep-21,26,23272,3245,6527,6070,13080,0,8,0,201,0,-251,-56,999,-1
27-Sep-21,27,22735,3341,6527,6110,13080,0,8,0,114,0,-399,-4,994,-1
27-Sep-21,28,22372,3437,6527,6200,13080,0,20,0,92,1,-453,-10,994,-1
27-Sep-21,29,22322,3415,6527,5700,13080,0,20,0,-462,0,-453,-1,999,-1
27-Sep-21,30,22223,3393,6527,5320,13080,0,269,0,-492,0,-402,-38,997,-1
27-Sep-21,31,22632,3344,6527,4340,13080,0,126,0,-192,0,-272,-74,591,-1
27-Sep-21,32,23602,3295,6527,3830,13080,0,172,0,-154,0,-134,37,575,-1
27-Sep-21,33,24840,3085,6527,3440,13080,0,286,0,513,0,-94,-33,843,-1
27-Sep-21,34,26354,2875,6527,2850,13080,0,94,0,567,0,20,38,853,-1
27-Sep-21,35,27942,2636,6527,2030,13080,0,11,0,891,0,-48,-23,1013,-1
27-Sep-21,36,29297,2396,6527,1180,13080,0,14,0,916,1,69,0,1019,-1
27-Sep-21,37,29914,2278,6527,380,13080,0,14,0,987,1,194,0,859,-1
27-Sep-21,38,30255,2160,6527,23,13080,0,10,0,992,0,202,28,853,-1
27-Sep-21,39,30807,2157,6527,4,13080,0,5,0,992,0,202,121,1013,-1
27-Sep-21,40,30271,2153,6527,3,13080,0,10,0,992,1,202,114,1019,-1
27-Sep-21,41,29276,2134,6527,0,13080,0,12,0,991,1,154,83,1019,-1
27-Sep-21,42,28212,2115,6527,0,13080,0,11,0,987,0,29,-51,1019,-1
27-Sep-21,43,26838,2122,6527,0,13080,0,10,0,819,0,28,-9,865,-1
27-Sep-21,44,25235,2128,6527,0,13080,0,10,0,804,1,-39,0,859,-1
27-Sep-21,45,23909,2152,6527,0,13080,0,11,0,670,1,-127,11,806,-1
27-Sep-21,46,22495,2175,6527,0,13080,0,19,0,637,0,-276,0,804,-1
27-Sep-21,47,20836,2183,6527,0,13080,0,362,0,-263,0,-290,67,710,-1
27-Sep-21,48,19614,2191,6527,0,13080,0,479,0,-327,0,-140,147,706,-1
28-Sep-21,1,18494,2159,6527,0,13080,0,558,0,-426,0,-79,24,471,-1
28-Sep-21,2,18001,2126,6527,0,13080,0,679,0,-427,0,-81,0,450,-1
28-Sep-21,3,17533,2144,6527,0,13080,0,971,0,-233,0,-49,0,-259,-1
28-Sep-21,4,17612,2161,6527,0,13080,0,945,0,-221,0,-24,0,-298,-1
28-Sep-21,5,17410,2140,6527,0,13080,0,1159,0,-293,1,-18,0,-213,-1
28-Sep-21,6,17142,2119,6527,0,13080,0,1160,0,-304,1,-78,0,-210,-1
28-Sep-21,7,17045,2110,6527,0,13080,0,1158,0,-560,0,-40,0,-186,-1
28-Sep-21,8,16964,2100,6527,0,13080,0,1147,0,-575,1,-89,0,-185,-1
28-Sep-21,9,17022,2086,6527,0,13080,0,1000,0,-450,1,-21,0,27,-1
28-Sep-21,10,17091,2071,6527,0,13080,0,508,0,-442,0,-51,0,35,-1
28-Sep-21,11,17715,2045,6527,0,13080,0,33,0,-435,0,85,0,1,-1
28-Sep-21,12,18597,2019,6527,0,13080,0,13,0,-424,0,217,0,0,-1
28-Sep-21,13,20913,2005,6527,0,13080,0,15,0,-49,0,242,14,152,-1
28-Sep-21,14,23201,1990,6527,1,13080,0,10,0,-23,1,98,113,159,-1
28-Sep-21,15,25754,2001,6527,30,13080,0,7,0,-30,0,-16,23,553,-1
28-Sep-21,16,26711,2012,6527,202,13080,0,5,0,-8,0,-32,0,571,-1
28-Sep-21,17,27471,2054,6527,522,13080,0,12,0,791,1,-166,-52,948,-1
28-Sep-21,18,27691,2096,6527,968,13080,0,13,0,849,0,-271,-9,963,-1
28-Sep-21,19,27770,2242,6527,1630,13080,0,10,0,983,1,-240,0,998,-1
28-Sep-21,20,27407,2387,6527,2360,13080,0,9,0,992,0,-317,0,999,-1
28-Sep-21,21,27283,2490,6527,2890,13080,0,8,0,992,0,-406,-2,999,-1
28-Sep-21,22,26846,2593,6527,3540,13080,0,13,0,971,0,-453,-83,999,-1
28-Sep-21,23,26672,2645,6527,3550,13080,0,13,0,248,1,-453,-44,999,-1
28-Sep-21,24,26645,2696,6527,3740,13080,0,25,0,190,0,-399,0,999,-1
28-Sep-21,25,26997,2692,6527,3680,13080,0,30,0,-108,1,-316,0,999,-1
28-Sep-21,26,26906,2687,6527,3120,13080,0,8,0,-104,0,-405,0,999,-1
28-Sep-21,27,27018,2627,6527,2670,13080,0,24,0,760,0,-318,0,981,-1
28-Sep-21,28,27116,2566,6527,2470,13080,0,9,0,818,1,-328,-62,980,-1
28-Sep-21,29,27423,2448,6527,2240,13080,0,8,0,763,0,-221,-5,998,-1
28-Sep-21,30,27560,2330,6527,1860,13080,0,11,0,760,0,-256,0,999,-1
28-Sep-21,31,27748,2212,6527,1390,13080,0,10,0,782,1,-144,0,856,-1
28-Sep-21,32,28557,2093,6527,1040,13080,0,9,0,785,1,-151,0,851,-1
28-Sep-21,33,29448,1937,6527,965,13080,0,14,0,841,0,-139,0,1013,-1
28-Sep-21,34,30529,1781,6527,558,13080,0,16,0,849,0,-87,0,1019,-1
28-Sep-21,35,31295,1667,6527,371,13080,0,6,0,983,0,-18,0,1019,-1
28-Sep-21,36,31819,1553,6527,184,13080,0,3,0,992,0,-24,0,1019,-1
28-Sep-21,37,32054,1456,6527,43,13080,0,3,0,992,1,-77,0,1019,-1
28-Sep-21,38,32144,1358,6527,9,13080,0,3,0,992,0,43,46,1019,-1
28-Sep-21,39,32270,1337,6527,1,13080,0,4,0,992,0,65,34,1019,-1
28-Sep-21,40,31188,1315,6527,0,13080,0,4,0,992,1,50,0,1019,-1
28-Sep-21,41,29805,1284,6527,0,13080,0,11,0,992,0,-36,0,1019,-1
28-Sep-21,42,29079,1252,6527,0,13080,0,8,0,992,0,-152,-53,1019,-1
28-Sep-21,43,28055,1239,6527,0,13080,0,11,0,992,0,-70,-10,1000,-1
28-Sep-21,44,26487,1225,6527,0,13080,0,8,0,989,0,33,0,999,-1
28-Sep-21,45,25075,1230,6527,0,13080,0,7,0,902,0,151,20,906,-1
28-Sep-21,46,23278,1234,6527,0,13080,0,4,0,894,0,120,0,902,-1
28-Sep-21,47,21604,1257,6527,0,13080,0,4,0,807,0,14,-51,808,-1
28-Sep-21,48,20421,1280,6527,0,13080,0,4,0,798,1,-127,-9,804,-1
29-Sep-21,1,19510,1262,6527,0,13080,0,8,0,709,1,-54,0,710,-1
29-Sep-21,2,18801,1243,6527,0,13080,0,9,0,703,0,-116,0,707,-1
29-Sep-21,3,18352,1299,6527,0,13080,0,110,0,703,0,-31,0,708,-1
29-Sep-21,4,18184,1355,6527,0,13080,0,129,0,703,0,-41,0,708,-1
29-Sep-21,5,17765,1414,6527,0,13080,0,410,0,704,0,-19,0,707,-1
29-Sep-21,6,17302,1472,6527,0,13080,0,712,0,704,1,-19,0,707,-1
29-Sep-21,7,17140,1533,6527,0,13080,0,919,0,702,0,12,0,708,-1
29-Sep-21,8,17000,1594,6527,0,13080,0,1134,0,694,1,-48,0,708,-1
29-Sep-21,9,17027,1655,6527,0,13080,0,1117,0,388,0,-198,0,649,-1
29-Sep-21,10,17033,1716,6527,0,13080,0,1082,0,359,0,-177,0,647,-1
29-Sep-21,11,17498,1803,6527,0,13080,0,357,0,63,0,-159,0,470,-1
29-Sep-21,12,18362,1890,6527,0,13080,0,283,0,51,1,-39,0,463,-1
29-Sep-21,13,20732,1925,6527,0,13080,0,54,0,331,1,42,0,569,-1
29-Sep-21,14,23153,1960,6527,0,13080,0,13,0,356,0,175,0,572,-1
29-Sep-21,15,25511,2018,6527,67,13080,0,12,0,587,0,98,0,627,-1
29-Sep-21,16,26518,2075,6527,606,13080,0,4,0,611,0,44,0,630,-1
29-Sep-21,17,27071,2184,6527,1490,13080,0,5,0,922,0,-77,0,938,-1
29-Sep-21,18,26837,2293,6527,2470,13080,0,4,0,942,0,-114,0,950,-1
29-Sep-21,19,26783,2503,6527,3490,13080,0,5,0,897,1,-218,0,934,-1
29-Sep-21,20,25761,2712,6527,4510,13080,0,5,0,880,1,-284,-22,933,-1
29-Sep-21,21,24722,2869,6527,5340,13080,0,5,0,364,0,-424,-144,902,-1
29-Sep-21,22,24038,3026,6527,5950,13080,0,5,0,333,0,-453,-134,900,-1
29-Sep-21,23,23708,3071,6527,6260,13080,0,4,0,482,0,-448,-181,901,-1
29-Sep-21,24,23708,3115,6527,6200,13080,0,4,0,498,0,-454,-175,901,-1
29-Sep-21,25,23938,3148,6527,6280,13080,0,4,0,699,0,-454,-237,902,-1
29-Sep-21,26,23794,3180,6527,6320,13080,0,7,0,720,0,-454,-259,902,-1
29-Sep-21,27,23669,3194,6527,6450,13080,0,13,0,962,0,-454,-343,901,-1
29-Sep-21,28,23346,3208,6527,5910,13080,0,11,0,972,1,-454,-354,901,-1
29-Sep-21,29,23007,3153,6527,5760,13080,0,13,0,726,1,-454,-372,901,-1
29-Sep-21,30,23072,3097,6527,5480,13080,0,12,0,714,0,-454,-388,901,-1
29-Sep-21,31,23574,3043,6527,4930,13080,0,10,0,868,0,-454,-405,906,-1
29-Sep-21,32,24529,2989,6527,4490,13080,0,13,0,871,0,-454,-255,906,-1
29-Sep-21,33,25552,2780,6527,3800,13080,0,12,0,614,0,-447,-122,1015,-1
29-Sep-21,34,26993,2570,6527,2840,13080,0,16,0,606,0,-454,-172,1019,-1
29-Sep-21,35,28798,2349,6527,1970,13080,0,13,0,967,0,-436,-77,1019,-1
29-Sep-21,36,29542,2127,6527,1050,13080,0,17,0,992,0,-304,-129,1019,-1
29-Sep-21,37,30631,1973,6527,270,13080,0,13,0,992,0,-154,-26,1019,-1
29-Sep-21,38,31125,1819,6527,14,13080,0,4,0,992,1,6,0,1019,-1
29-Sep-21,39,31487,1756,6527,4,13080,0,7,0,992,0,137,41,1019,-1
29-Sep-21,40,31032,1692,6527,3,13080,0,7,0,992,0,78,165,1019,-1
29-Sep-21,41,30429,1634,6527,0,13080,0,9,0,992,0,176,295,1019,-1
29-Sep-21,42,29221,1576,6527,0,13080,0,12,0,992,1,202,236,1019,-1
29-Sep-21,43,28439,1534,6527,0,13080,0,11,0,992,0,270,318,1000,-1
29-Sep-21,44,26992,1491,6527,0,13080,0,10,0,990,0,371,259,999,-1
29-Sep-21,45,25164,1485,6527,0,13080,0,8,0,900,1,390,361,906,-1
29-Sep-21,46,23396,1478,6527,0,13080,0,8,0,891,1,386,315,902,-1
29-Sep-21,47,21636,1484,6527,0,13080,0,8,0,759,0,345,337,806,-1
29-Sep-21,48,20427,1490,6527,0,13080,0,8,0,747,0,345,393,802,-1
30-Sep-21,1,19558,1470,6527,0,13080,0,8,0,641,0,345,498,690,-1
30-Sep-21,2,18946,1449,6527,0,13080,0,13,0,635,0,345,504,686,-1
30-Sep-21,3,18620,1532,6527,0,13080,0,255,0,680,0,345,504,686,-1
30-Sep-21,4,18421,1615,6527,0,13080,0,297,0,681,0,345,504,686,-1
30-Sep-21,5,18093,1694,6527,0,13080,0,497,0,590,0,345,504,688,-1
30-Sep-21,6,17647,1772,6527,0,13080,0,1083,0,567,0,320,504,688,-1
30-Sep-21,7,17319,1871,6527,0,13080,0,1201,0,-58,1,253,504,687,-1
